month,year,gov_gov_gold,gov_gov_matcf,gov_gov_matcp,gov_gov_vercf,gov_gov_vercp,gov_ios_gold,gov_ios_matcf,gov_ios_matcp,gov_ios_vercf,gov_ios_vercp,gov_opp_gold,gov_opp_matcf,gov_opp_matcp,gov_opp_vercf,gov_opp_vercp,gov_par_matcp,gov_par_vercf,gov_soc_matcp,gov_soc_vercf,gov_sta_matcp,gov_sta_vercf,gov_usa_gold,gov_usa_matcf,gov_usa_matcp,gov_usa_vercf,gov_usa_vercp,ios_gov_gold,ios_opp_gold,ios_soc_gold,opp_gov_gold,opp_gov_matcp,opp_gov_vercf,opp_gov_vercp,opp_ios_gold,opp_ios_matcp,opp_ios_vercf,opp_ios_vercp,opp_opp_gold,opp_opp_matcp,opp_opp_vercf,opp_opp_vercp,opp_par_gold,opp_par_matcf,opp_par_vercp,opp_soc_gold,opp_soc_matcf,opp_soc_vercp,opp_sta_gold,opp_sta_matcf,opp_sta_vercp,opp_usa_gold,opp_usa_matcp,opp_usa_vercf,opp_usa_vercp,par_opp_gold,par_par_gold,par_sta_gold,par_usa_gold,soc_gov_gold,soc_ios_gold,soc_soc_gold,soc_sta_gold,soc_usa_gold,sta_gov_gold,sta_opp_gold,sta_par_gold,sta_soc_gold,usa_gov_gold
11.0,2000.0,438.4,16.0,27.0,25.0,180.0,52.7,0.0,3.0,2.0,10.0,-9.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,4.0,10.0,15.0,8.2,0.0,1.0,2.0,4.0,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0.0,8.8,3.4,0.0,271.8,0.0,0.0,0.0,1.9
12.0,2000.0,143.5,22.0,16.0,24.0,131.0,41.2,1.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0,23.0,11.0,0.8,1.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,0.0,0.0,0.0,0.0,49.0,0.0,0.0,-4.6,9.5
1.0,2001.0,167.3,11.0,15.0,25.0,120.0,32.4,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,16.0,14.0,26.4,0.0,2.0,0.0,11.0,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,9.0,4.5,0.0,158.5,0.0,0.0,4.5,30.7
2.0,2001.0,190.7,15.0,24.0,31.0,112.0,-3.1,1.0,3.0,1.0,2.0,2.8,0.0,0.0,0.0,1.0,2.0,3.0,6.0,8.0,8.0,8.0,-0.6,0.0,0.0,0.0,2.0,2.9,0.0,0.0,1.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.1,0.0,13.6,4.0,0.0,34.6,0.0,0.0,0.0,0.0
3.0,2001.0,347.5,24.0,18.0,30.0,187.0,-3.6,2.0,1.0,0.0,1.0,13.4,0.0,1.0,2.0,6.0,0.0,2.0,5.0,7.0,22.0,27.0,20.8,0.0,1.0,0.0,7.0,-2.0,0.0,0.0,5.9,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,24.9,2.8,0.0,335.9,0.0,0.0,5.9,22.5
4.0,2001.0,326.6,29.0,28.0,43.0,199.0,29.1,1.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,10.0,18.0,16.0,43.4,1.0,4.0,0.0,14.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,124.2,0.0,22.8,4.0,0.0,261.2,0.0,0.0,4.0,13.7
5.0,2001.0,376.3,11.0,29.0,60.0,199.0,25.5,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,9.0,17.0,27.0,-2.8,1.0,1.0,4.0,4.0,5.6,0.0,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,82.6,0.0,3.8,-0.5,0.0,280.5,0.0,-6.5,-5.0,12.3
6.0,2001.0,653.9,22.0,29.0,26.0,288.0,15.7,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,6.0,14.0,32.5,0.0,0.0,1.0,10.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.1,0.0,-2.4,8.0,0.0,135.3,0.0,0.0,8.0,13.7
7.0,2001.0,403.3,15.0,15.0,29.0,169.0,47.1,0.0,3.0,6.0,18.0,-2.1,0.0,0.0,1.0,1.0,6.0,0.0,2.0,5.0,10.0,27.0,91.9,2.0,0.0,2.0,35.0,21.3,0.0,0.0,2.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,0.0,6.0,0.0,0.0,319.8,0.0,0.0,0.0,146.2
8.0,2001.0,502.9,29.0,22.0,41.0,270.0,35.3,2.0,5.0,2.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,11.0,16.0,27.0,47.0,23.6,1.0,2.0,2.0,8.0,60.4,0.0,0.4,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.8,-5.0,-4.6,11.3,4.0,343.8,0.0,4.0,3.0,-15.0
9.0,2001.0,710.9,23.0,35.0,68.0,342.0,-0.5,2.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,43.0,43.0,82.0,1.0,4.0,1.0,23.0,18.9,0.0,0.4,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,113.3,0.0,13.2,12.6,0.0,284.3,0.0,2.8,-5.1,23.0
10.0,2001.0,375.4,35.0,38.0,42.0,221.0,8.5,0.0,0.0,0.0,10.0,2.4,0.0,0.0,1.0,2.0,0.0,3.0,5.0,6.0,34.0,23.0,3.5,1.0,0.0,1.0,7.0,25.2,0.0,3.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.1,0.0,7.0,0.0,0.0,193.5,0.0,0.0,0.0,7.6
11.0,2001.0,267.2,17.0,25.0,41.0,152.0,16.4,0.0,1.0,5.0,4.0,-6.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,7.0,31.0,25.0,7.8,0.0,0.0,0.0,5.0,-0.1,0.0,-4.4,-22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,3.8,0.0,202.9,0.0,-2.0,6.4,1.5
12.0,2001.0,61.4,37.0,15.0,30.0,139.0,0.8,1.0,3.0,1.0,2.0,30.7,3.0,8.0,0.0,2.0,0.0,0.0,5.0,3.0,35.0,14.0,39.0,0.0,3.0,0.0,5.0,25.7,0.0,0.0,-25.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.7,0.0,4.4,0.0,0.0,228.7,0.0,0.0,3.0,1.4
1.0,2002.0,88.7,32.0,22.0,27.0,151.0,22.0,0.0,0.0,0.0,7.0,3.8,0.0,2.0,1.0,1.0,6.0,6.0,7.0,4.0,16.0,7.0,-12.5,2.0,0.0,0.0,3.0,15.0,0.0,0.0,-19.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.4,0.8,0.0,101.3,0.0,0.0,2.3,-5.1
2.0,2002.0,717.9,18.0,33.0,46.0,321.0,46.3,2.0,2.0,3.0,15.0,-10.0,2.0,0.0,0.0,0.0,3.0,4.0,14.0,10.0,25.0,23.0,-7.3,2.0,1.0,1.0,6.0,55.7,0.0,0.0,-5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-7.1,-5.8,16.2,6.7,0.0,174.5,0.0,2.0,0.2,0.0
3.0,2002.0,315.7,33.0,17.0,60.0,267.0,19.7,0.0,3.0,1.0,9.0,-19.0,2.0,0.0,0.0,0.0,1.0,7.0,9.0,6.0,24.0,32.0,32.0,0.0,3.0,1.0,5.0,21.3,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,0.4,0.5,1.9,0.0,345.7,0.0,0.0,7.8,10.4
4.0,2002.0,117.7,14.0,11.0,26.0,108.0,14.8,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,7.0,8.0,-6.2,1.0,0.0,0.0,3.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.5,0.0,0.0,0.0,0.0,123.2,0.0,0.0,0.4,2.3
5.0,2002.0,337.1,11.0,16.0,21.0,136.0,81.8,0.0,5.0,1.0,16.0,-33.7,4.0,2.0,0.0,0.0,0.0,2.0,4.0,5.0,23.0,20.0,-0.2,0.0,0.0,2.0,2.0,72.0,0.0,0.4,-12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8,0.0,3.4,7.8,0.0,288.7,0.0,0.0,0.4,0.7
6.0,2002.0,194.9,20.0,11.0,29.0,145.0,56.7,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,19.0,10.0,5.9,0.0,1.0,2.0,7.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,61.4,0.0,-5.0,3.5,0.0,200.1,0.0,2.8,8.4,18.8
7.0,2002.0,294.0,24.0,26.0,25.0,186.0,55.0,0.0,3.0,3.0,21.0,-14.4,1.0,0.0,1.0,0.0,3.0,0.0,4.0,3.0,28.0,26.0,10.3,0.0,0.0,0.0,3.0,37.3,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.7,0.0,-1.2,-5.0,0.0,354.7,0.0,0.0,-5.0,-4.6
8.0,2002.0,417.5,25.0,17.0,45.0,226.0,42.5,0.0,2.0,3.0,6.0,10.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,6.0,29.0,37.0,22.8,0.0,1.0,1.0,4.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.5,0.0,-0.6,-2.0,0.0,336.6,0.0,0.0,0.4,19.1
9.0,2002.0,326.1,34.0,23.0,46.0,218.0,56.7,0.0,3.0,5.0,22.0,7.5,0.0,0.0,0.0,2.0,5.0,4.0,1.0,6.0,34.0,51.0,14.7,1.0,1.0,1.0,7.0,13.0,0.0,0.0,-11.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3,0.0,-1.6,-11.0,0.0,287.3,0.0,0.0,-3.6,13.4
10.0,2002.0,199.9,33.0,30.0,60.0,208.0,19.5,2.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,5.0,31.0,31.0,58.9,0.0,0.0,2.0,17.0,10.3,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.8,0.0,-22.0,2.8,5.2,65.6,0.0,0.0,1.9,60.7
11.0,2002.0,8.3,61.0,43.0,55.0,196.0,66.4,4.0,6.0,5.0,20.0,1.4,0.0,0.0,1.0,2.0,1.0,9.0,3.0,9.0,34.0,48.0,10.4,0.0,0.0,0.0,6.0,11.0,0.0,1.9,3.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6,2.8,-7.8,0.0,0.0,52.6,0.0,0.0,0.4,21.0
12.0,2002.0,26.6,58.0,28.0,53.0,231.0,1.0,1.0,1.0,2.0,8.0,-21.2,2.0,0.0,1.0,0.0,0.0,0.0,18.0,11.0,22.0,29.0,36.5,2.0,0.0,0.0,14.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,75.7,0.0,0.3,-27.9,0.0,15.1,0.0,0.0,-2.0,19.6
1.0,2003.0,205.8,58.0,38.0,42.0,233.0,4.5,1.0,2.0,10.0,12.0,-10.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,58.0,54.0,94.0,1.0,2.0,0.0,24.0,55.7,0.0,0.4,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,106.9,0.0,-0.8,8.4,2.0,418.5,0.0,0.0,-25.0,62.9
2.0,2003.0,557.2,24.0,32.0,45.0,253.0,10.5,2.0,2.0,7.0,9.0,-10.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0,43.0,85.0,62.7,3.0,0.0,4.0,19.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,57.7,4.0,0.0,0.0,0.0,389.7,0.0,0.0,-5.0,77.6
3.0,2003.0,232.4,63.0,61.0,61.0,232.0,19.1,1.0,2.0,7.0,12.0,-12.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,10.0,78.0,99.0,61.3,1.0,3.0,3.0,16.0,25.7,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,41.7,0.0,-6.5,-19.5,0.0,191.2,0.0,0.0,-71.9,75.6
4.0,2003.0,161.7,33.0,35.0,31.0,157.0,36.0,0.0,2.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,58.0,50.0,45.8,2.0,1.0,1.0,17.0,69.5,0.0,1.4,-2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-2.0,0.0,34.0,-1.0,7.1,1.5,0.0,332.6,0.0,0.0,6.4,17.2
5.0,2003.0,465.6,33.0,55.0,48.0,243.0,2.8,0.0,1.0,3.0,5.0,-3.0,1.0,0.0,0.0,3.0,1.0,1.0,6.0,4.0,49.0,55.0,30.0,1.0,3.0,1.0,10.0,-8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,0.0,-4.4,9.0,0.0,358.3,0.0,0.0,6.0,20.2
6.0,2003.0,379.2,16.0,25.0,25.0,169.0,62.7,0.0,3.0,4.0,15.0,5.9,2.0,2.0,1.0,3.0,4.0,1.0,4.0,3.0,40.0,21.0,12.1,0.0,0.0,1.0,8.0,40.9,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,134.2,0.0,9.4,2.3,0.0,180.2,0.0,0.0,5.1,16.8
7.0,2003.0,578.3,45.0,38.0,30.0,298.0,10.4,0.0,1.0,6.0,6.0,-10.0,4.0,1.0,4.0,5.0,0.0,0.0,7.0,6.0,50.0,32.0,37.0,1.0,2.0,1.0,11.0,36.6,0.0,0.0,36.8,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5,0.0,144.6,0.0,-10.0,-6.7,0.0,436.7,0.0,0.0,-12.9,-2.5
8.0,2003.0,394.9,20.0,27.0,48.0,215.0,11.0,0.0,2.0,0.0,6.0,-7.3,2.0,0.0,0.0,3.0,0.0,0.0,5.0,4.0,43.0,39.0,24.4,3.0,0.0,1.0,14.0,-9.8,0.0,0.0,1.7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,79.8,0.0,0.4,20.4,0.0,218.7,0.0,-2.0,10.0,31.2
9.0,2003.0,257.3,27.0,29.0,49.0,191.0,69.5,0.0,3.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,6.0,45.0,64.0,12.1,1.0,1.0,0.0,4.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.1,0.0,7.6,9.8,0.0,267.0,0.0,0.0,11.0,-2.2
10.0,2003.0,542.9,28.0,32.0,55.0,301.0,18.0,2.0,1.0,4.0,9.0,6.2,0.0,1.0,1.0,3.0,0.0,3.0,8.0,7.0,58.0,88.0,44.0,3.0,0.0,7.0,23.0,4.3,0.0,0.0,1.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,0.0,95.0,0.0,20.6,11.4,0.0,166.0,0.0,0.0,-2.0,53.6
11.0,2003.0,149.9,28.0,26.0,51.0,161.0,14.1,1.0,6.0,3.0,4.0,-5.1,3.0,0.0,0.0,2.0,0.0,2.0,8.0,8.0,61.0,68.0,32.0,3.0,2.0,1.0,14.0,20.4,0.0,7.0,-2.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,18.4,15.4,0.0,124.2,0.0,0.0,3.6,13.6
12.0,2003.0,37.0,24.0,14.0,40.0,127.0,4.4,0.0,1.0,0.0,4.0,8.3,0.0,1.0,0.0,0.0,2.0,4.0,5.0,3.0,43.0,53.0,-39.9,6.0,0.0,6.0,7.0,-16.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.2,0.0,-7.0,-1.0,7.0,316.5,0.0,0.0,0.0,1.3
1.0,2004.0,57.1,23.0,25.0,29.0,137.0,4.1,2.0,1.0,0.0,11.0,-24.6,3.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,67.0,28.0,16.8,2.0,1.0,1.0,13.0,11.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.6,0.0,6.8,-10.0,0.0,240.8,0.0,0.0,-41.0,35.2
2.0,2004.0,264.1,23.0,35.0,32.0,150.0,-2.0,0.0,0.0,1.0,0.0,-3.2,1.0,0.0,0.0,2.0,0.0,4.0,8.0,7.0,47.0,22.0,-9.5,4.0,1.0,0.0,7.0,-8.3,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.6,0.0,4.7,-0.2,0.0,173.1,0.0,0.0,6.5,-30.8
3.0,2004.0,200.5,36.0,30.0,57.0,212.0,29.0,0.0,2.0,1.0,4.0,12.4,1.0,2.0,0.0,4.0,0.0,6.0,11.0,12.0,68.0,62.0,-31.5,7.0,2.0,1.0,4.0,26.6,0.0,0.0,4.4,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,101.4,0.0,22.5,0.0,0.0,249.0,0.0,-1.6,14.0,-12.1
4.0,2004.0,479.4,20.0,35.0,63.0,251.0,45.2,0.0,1.0,3.0,20.0,-22.2,3.0,0.0,1.0,4.0,1.0,4.0,12.0,6.0,55.0,58.0,25.5,0.0,0.0,1.0,9.0,20.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,105.5,0.4,2.9,4.7,0.0,146.1,0.0,-4.0,5.1,12.6
5.0,2004.0,218.6,56.0,39.0,48.0,216.0,80.9,0.0,8.0,2.0,12.0,-27.0,3.0,0.0,1.0,0.0,0.0,6.0,4.0,10.0,70.0,45.0,12.3,4.0,1.0,1.0,11.0,17.7,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,11.1,0.0,3.4,1.9,0.0,202.9,0.0,0.0,-22.8,15.3
6.0,2004.0,524.8,36.0,37.0,50.0,288.0,26.8,1.0,0.0,4.0,10.0,-30.0,3.0,0.0,0.0,0.0,2.0,5.0,6.0,6.0,49.0,44.0,9.4,3.0,1.0,12.0,26.0,37.0,0.0,0.0,-12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,189.4,0.0,34.2,2.0,0.0,109.3,0.0,5.4,10.0,16.6
7.0,2004.0,160.7,34.0,30.0,42.0,167.0,21.7,2.0,1.0,6.0,17.0,-6.0,1.0,0.0,1.0,2.0,0.0,1.0,9.0,11.0,55.0,51.0,10.0,1.0,1.0,4.0,8.0,44.7,0.0,0.0,-16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2,0.0,1.2,-2.0,0.0,219.3,0.0,0.0,10.4,18.0
8.0,2004.0,210.7,24.0,28.0,31.0,161.0,22.0,0.0,2.0,1.0,4.0,1.4,2.0,1.0,0.0,2.0,3.0,4.0,2.0,4.0,29.0,24.0,19.0,0.0,0.0,4.0,10.0,7.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,-2.0,21.0,0.0,-0.3,8.8,0.0,108.7,0.0,2.8,-12.8,10.5
9.0,2004.0,-443.9,74.0,26.0,75.0,144.0,-1.6,1.0,0.0,5.0,10.0,-12.0,1.0,0.0,1.0,1.0,0.0,3.0,9.0,12.0,29.0,35.0,-0.9,0.0,1.0,3.0,3.0,10.6,0.0,0.0,-111.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,0.0,-4.2,3.0,0.0,-51.4,0.0,0.0,4.0,6.8
